City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
520,Hervey Bay,-25.2986,152.8535,76.01,91,55,11.01,broken clouds,AU,2022-03-27 22:51:48
521,Yeniseysk,58.4497,92.1703,-3.23,100,95,0.6,overcast clouds,RU,2022-03-27 22:55:10
522,Roma,43.2128,-75.4557,24.94,75,100,21.85,overcast clouds,US,2022-03-27 22:55:11
523,Asmar,35.0333,71.3581,64.33,45,50,10.36,scattered clouds,AF,2022-03-27 22:55:11
524,Suraabad,40.8192,49.4687,46.58,56,2,14.2,clear sky,AZ,2022-03-27 22:55:11
525,Hualmay,-11.0964,-77.6139,72.61,77,97,10.38,overcast clouds,PE,2022-03-27 22:55:12
526,Manuk Mangkaw,4.8,119.85,82.04,76,76,6.38,broken clouds,PH,2022-03-27 22:55:12
527,Petropavlovsk-Kamchatskiy,53.0452,158.6483,30.79,100,100,6.71,heavy shower snow,RU,2022-03-27 22:55:13
528,Ambon,-3.6954,128.1814,77.14,94,20,3.44,few clouds,ID,2022-03-27 22:55:13
529,Puerto Leguizamo,-0.1934,-74.7819,70.27,99,100,2.33,overcast clouds,CO,2022-03-27 22:55:14
530,Fairmont,39.4851,-80.1426,34.38,54,99,3.0,overcast clouds,US,2022-03-27 22:55:14
531,Lydenburg,-25.0978,30.4597,56.28,97,14,2.98,few clouds,ZA,2022-03-27 22:55:14
532,Businga,3.3333,20.8833,73.83,35,92,2.1,overcast clouds,CD,2022-03-27 22:55:15
533,Clyde River,70.4692,-68.5914,-3.77,84,75,5.75,broken clouds,CA,2022-03-27 22:55:16
534,Bykovo,55.6361,38.0803,23.41,50,0,17.9,clear sky,RU,2022-03-27 22:53:04
535,Ostrovnoy,68.0531,39.5131,18.79,78,100,5.73,overcast clouds,RU,2022-03-27 22:55:17
536,Belaya Gora,68.5333,146.4167,-1.21,90,65,5.75,broken clouds,RU,2022-03-27 22:55:17
537,Sisimiut,66.9395,-53.6735,22.8,63,16,13.04,few clouds,GL,2022-03-27 22:55:17
538,Chlorakas,34.8042,32.4083,47.28,43,0,6.91,clear sky,CY,2022-03-27 22:55:18
539,Sant Feliu De Guixols,41.7833,3.0333,51.31,73,0,5.7,clear sky,ES,2022-03-27 22:54:24
540,Alexandria,31.2156,29.9553,57.16,72,0,10.36,clear sky,EG,2022-03-27 22:55:18
541,Ballina,-28.8667,153.5667,70.02,96,100,3.44,light rain,AU,2022-03-27 22:53:21
542,Voh,-20.9667,164.7,83.71,62,38,4.45,scattered clouds,NC,2022-03-27 22:55:19
543,Pacific Grove,36.6177,-121.9166,62.65,71,93,10.0,overcast clouds,US,2022-03-27 22:55:19
544,Sinnamary,5.3833,-52.95,77.56,87,96,13.0,overcast clouds,GF,2022-03-27 22:55:20
545,Caala,-12.8525,15.5606,60.6,95,99,3.74,light rain,AO,2022-03-27 22:55:20
546,Houston,29.7633,-95.3633,85.21,40,0,21.85,clear sky,US,2022-03-27 22:50:39
547,Meulaboh,4.1363,96.1285,76.62,86,95,3.15,overcast clouds,ID,2022-03-27 22:52:28
548,Nhulunbuy,-12.2333,136.7667,81.21,89,85,3.44,overcast clouds,AU,2022-03-27 22:55:21
549,Saint-Francois,46.4154,3.9054,45.68,87,0,2.3,clear sky,FR,2022-03-27 22:55:21
550,Royan,45.6285,-1.0281,52.79,76,58,9.1,broken clouds,FR,2022-03-27 22:55:21
551,Charters Towers,-20.1,146.2667,77.88,66,4,2.17,clear sky,AU,2022-03-27 22:55:15
552,Rayadrug,14.7,76.8667,80.94,47,8,7.14,clear sky,IN,2022-03-27 22:55:22
553,Quatre Cocos,-20.2078,57.7625,77.11,74,10,7.4,clear sky,MU,2022-03-27 22:52:34
554,High Level,58.5169,-117.136,33.91,60,20,3.44,few clouds,CA,2022-03-27 22:55:23
555,Sitka,57.0531,-135.33,42.8,72,25,5.73,scattered clouds,US,2022-03-27 22:55:23
556,Mwinilunga,-11.7358,24.4293,61.95,97,100,3.18,overcast clouds,ZM,2022-03-27 22:55:23
557,Nemuro,43.3236,145.575,36.39,71,80,18.34,broken clouds,JP,2022-03-27 22:55:09
558,Inta,66.0317,60.1659,22.44,81,100,10.47,overcast clouds,RU,2022-03-27 22:55:24
559,Kunda,25.7167,81.5167,74.26,11,0,3.89,clear sky,IN,2022-03-27 22:55:24
560,Aripuana,-9.1667,-60.6333,75.36,97,99,0.74,overcast clouds,BR,2022-03-27 22:55:25
561,Aksha,50.2814,113.2867,25.52,65,95,4.25,overcast clouds,RU,2022-03-27 22:55:25
562,Kisangani,0.5167,25.2,70.14,98,100,2.95,overcast clouds,CD,2022-03-27 22:55:26
563,Kabanjahe,3.1001,98.4908,60.55,76,23,1.41,few clouds,ID,2022-03-27 22:55:26
564,Atikokan,48.7555,-91.6216,17.02,73,100,8.84,overcast clouds,CA,2022-03-27 22:55:26
565,Chuchkovo,54.2693,41.4465,20.48,80,100,17.18,overcast clouds,RU,2022-03-27 22:55:27
566,Vryburg,-26.9566,24.7284,64.45,35,0,7.87,clear sky,ZA,2022-03-27 22:55:27
567,Whitianga,-36.8333,175.7,62.83,69,56,7.74,broken clouds,NZ,2022-03-27 22:55:28
568,Maumere,-8.6199,122.2111,79.95,78,100,1.81,overcast clouds,ID,2022-03-27 22:55:28
569,Bandundu,-3.3167,17.3667,74.86,90,92,2.48,overcast clouds,CD,2022-03-27 22:55:28
570,Liku,-0.7275,119.8922,76.37,83,100,1.92,overcast clouds,ID,2022-03-27 22:55:29
571,Ejido Hermosillo,32.5121,-114.9238,90.03,8,52,5.17,broken clouds,MX,2022-03-27 22:55:29
572,Sazonovo,59.0919,35.2268,15.44,92,80,6.8,broken clouds,RU,2022-03-27 22:55:30
573,Aasiaat,68.7098,-52.8699,19.22,79,59,14.36,broken clouds,GL,2022-03-27 22:55:30
574,Tilhar,27.9833,79.7333,70.18,14,5,4.68,clear sky,IN,2022-03-27 22:55:30
575,Kajaani,64.2273,27.7285,21.25,79,100,11.5,light snow,FI,2022-03-27 22:55:31
576,San Carlos,9.6612,-68.5827,90.73,34,97,1.79,overcast clouds,VE,2022-03-27 22:55:31
577,Mantua,45.1667,10.7833,54.64,73,2,1.99,clear sky,IT,2022-03-27 22:55:32
578,Beltinci,46.6053,16.2406,52.99,73,0,2.17,clear sky,SI,2022-03-27 22:55:32
579,Tiznit,29.5833,-9.5,62.58,46,100,4.21,overcast clouds,MA,2022-03-27 22:52:33
580,Kipushi,-11.7667,27.2333,62.28,96,93,3.06,overcast clouds,CD,2022-03-27 22:55:33
581,Namibe,-15.1961,12.1522,71.76,71,94,10.76,overcast clouds,AO,2022-03-27 22:54:19
582,Plettenberg Bay,-34.0527,23.3716,67.51,58,65,4.81,broken clouds,ZA,2022-03-27 22:55:33
583,Onega,63.9061,38.1404,6.06,98,39,1.07,scattered clouds,RU,2022-03-27 22:55:34
584,Yerbogachen,61.2767,108.0108,14.04,95,100,8.14,overcast clouds,RU,2022-03-27 22:55:34
585,Olkhovatka,50.2831,39.2872,26.42,64,80,16.8,broken clouds,RU,2022-03-27 22:55:34
586,Orlik,52.5178,99.825,-3.3,99,96,1.95,overcast clouds,RU,2022-03-27 22:55:35
587,Opuwo,-18.0607,13.84,68.49,49,5,3.76,clear sky,NA,2022-03-27 22:55:35
588,Kommunar,59.6206,30.39,26.35,91,100,11.05,light snow,RU,2022-03-27 22:55:35
589,Ornskoldsvik,63.2909,18.7153,40.15,87,40,14.97,scattered clouds,SE,2022-03-27 22:55:36
590,Sturgeon Bay,44.8342,-87.377,28.38,39,0,12.66,clear sky,US,2022-03-27 22:55:36
591,Mount Isa,-20.7333,139.5,80.37,26,0,6.91,clear sky,AU,2022-03-27 22:55:36
592,West Wendover,40.7391,-114.0733,74.41,11,0,19.57,clear sky,US,2022-03-27 22:55:37
593,El Seibo,18.7641,-69.0375,78.33,83,86,2.62,overcast clouds,DO,2022-03-27 22:55:37
594,Agirish,61.9247,63.0231,23.74,92,100,14.0,overcast clouds,RU,2022-03-27 22:55:37
595,Synya,65.3718,58.0387,21.11,96,100,3.56,light snow,RU,2022-03-27 22:55:38
596,Joensuu,62.6012,29.7632,21.69,68,100,9.22,light snow,FI,2022-03-27 22:55:38
597,Nampula,-15.1165,39.2666,75.15,88,75,8.05,broken clouds,MZ,2022-03-27 22:55:08
598,Anaconda,46.1285,-112.9423,58.73,34,100,5.35,overcast clouds,US,2022-03-27 22:55:39
599,Pietersburg,-23.9045,29.4688,61.65,82,0,1.14,clear sky,ZA,2022-03-27 22:55:39
600,Dedza,-14.3779,34.3332,60.42,97,95,3.6,overcast clouds,MW,2022-03-27 22:55:40
601,Piracuruca,-3.9281,-41.7092,75.92,93,100,3.89,moderate rain,BR,2022-03-27 22:55:40
602,Champerico,14.3,-91.9167,79.34,67,74,7.81,broken clouds,GT,2022-03-27 22:55:41
603,Masuguru,-11.3667,38.4167,72.57,98,9,2.59,clear sky,TZ,2022-03-27 22:55:41
604,Saint Marys,30.7305,-81.5465,76.01,32,0,12.66,clear sky,US,2022-03-27 22:55:41
605,Tignere,7.3667,12.65,69.31,17,7,2.84,clear sky,CM,2022-03-27 22:55:42
606,Leiyang,26.4024,112.8591,51.66,93,95,0.74,overcast clouds,CN,2022-03-27 22:55:42
607,Kango,0.1943,10.0951,76.15,96,36,1.74,scattered clouds,GA,2022-03-27 22:55:42
608,Yabelo,4.8833,38.0833,65.12,56,52,4.83,broken clouds,ET,2022-03-27 22:55:43
609,Krasnoarmeysk,51.0239,45.6969,24.15,88,91,15.97,overcast clouds,RU,2022-03-27 22:55:43
610,Ettaiyapuram,9.1441,77.9907,80.26,75,4,4.34,clear sky,IN,2022-03-27 22:55:43
611,Sept-Iles,50.2001,-66.3821,32.52,95,100,11.5,mist,CA,2022-03-27 22:55:44
612,Buala,-8.145,159.5921,81.57,81,100,5.06,moderate rain,SB,2022-03-27 22:55:44
613,Felanitx,39.4696,3.1483,53.13,88,0,6.24,clear sky,ES,2022-03-27 22:54:44
614,Formosa,-26.1775,-58.1781,80.58,57,20,2.3,few clouds,AR,2022-03-27 22:55:45
615,Leh,34.1667,77.5833,18.81,69,4,2.89,clear sky,IN,2022-03-27 22:55:45
616,Mamallapuram,12.6264,80.1722,82.45,83,29,9.13,scattered clouds,IN,2022-03-27 22:55:46
617,Blitar,-8.0983,112.1681,73.69,90,99,2.48,overcast clouds,ID,2022-03-27 22:55:46
618,Northam,51.0333,-4.2167,48.38,88,0,7.63,clear sky,GB,2022-03-27 22:55:46
619,Hailar,49.2,119.7,11.46,66,3,6.55,clear sky,CN,2022-03-27 22:55:47
620,Solnechnyy,50.7214,136.6319,20.14,73,91,3.87,overcast clouds,RU,2022-03-27 22:55:47
621,Aracruz,-19.8203,-40.2733,79.81,89,1,2.8,clear sky,BR,2022-03-27 22:54:40
622,Minab,27.1467,57.0801,73.72,73,0,3.44,clear sky,IR,2022-03-27 22:55:47
623,Belica,41.9569,23.5725,36.95,80,0,3.87,clear sky,BG,2022-03-27 22:55:48
624,San Luis,-33.295,-66.3356,68.41,30,4,5.64,clear sky,AR,2022-03-27 22:55:48
625,Bonthe,7.5264,-12.505,78.35,85,81,3.2,light rain,SL,2022-03-27 22:55:48
626,Teknaf,20.8624,92.3058,75.65,90,12,3.98,few clouds,BD,2022-03-27 22:55:49
627,Vung Tau,10.346,107.0843,80.85,77,95,7.43,overcast clouds,VN,2022-03-27 22:55:49
628,Lyudinovo,53.8664,34.4478,21.92,70,71,8.21,broken clouds,RU,2022-03-27 22:55:50
629,Porto Novo,6.4965,2.6036,84.02,81,24,8.77,few clouds,BJ,2022-03-27 22:55:50
630,Asau,46.4333,26.4,31.28,55,14,1.99,few clouds,RO,2022-03-27 22:55:50
631,Walvis Bay,-22.9575,14.5053,63.09,85,2,4.81,clear sky,NA,2022-03-27 22:55:51
632,Valparaiso,-33.0393,-71.6273,70.03,59,0,11.5,clear sky,CL,2022-03-27 22:55:51
633,Gweta,-20.1833,25.2333,72.88,65,72,14.97,broken clouds,BW,2022-03-27 22:55:52
634,Candido Mendes,-1.4467,-45.7167,75.36,94,99,3.11,heavy intensity rain,BR,2022-03-27 22:54:11
635,Gostyn,51.8825,17.0123,43.66,56,44,7.78,scattered clouds,PL,2022-03-27 22:55:52
636,Bibiani,6.4635,-2.3194,73.81,90,100,2.19,overcast clouds,GH,2022-03-27 22:55:52
637,Ahipara,-35.1667,173.1667,69.82,57,0,5.53,clear sky,NZ,2022-03-27 22:51:08
638,Ampanihy,-24.7,44.75,71.76,92,100,11.03,overcast clouds,MG,2022-03-27 22:55:53
639,Yumen,40.2833,97.2,42.55,26,86,13.09,overcast clouds,CN,2022-03-27 22:55:53
640,Mayo,38.8876,-76.5119,40.24,47,100,32.99,overcast clouds,US,2022-03-27 22:55:54
641,Nikolayevsk-Na-Amure,53.1406,140.73,14.74,84,99,7.78,overcast clouds,RU,2022-03-27 22:55:54
642,Bowen,-20.0167,148.2333,78.75,74,6,5.41,clear sky,AU,2022-03-27 22:55:54
643,Rosa Zarate,0.3333,-79.4667,76.91,90,99,1.97,moderate rain,EC,2022-03-27 22:55:55
644,Sao Francisco De Assis,-29.5503,-55.1311,68.63,64,2,1.79,clear sky,BR,2022-03-27 22:52:17
645,Bilibino,68.0546,166.4372,-0.13,92,100,1.92,overcast clouds,RU,2022-03-27 22:55:55
646,Changli,39.7042,119.1506,40.64,48,0,5.59,clear sky,CN,2022-03-27 22:55:56
647,Narasannapeta,18.4167,84.05,78.94,91,28,7.25,scattered clouds,IN,2022-03-27 22:51:02
648,Ola,59.5833,151.2833,11.8,71,100,10.18,overcast clouds,RU,2022-03-27 22:55:57
649,Sabang,5.8933,95.3214,82.65,71,4,3.98,clear sky,ID,2022-03-27 22:52:34
650,Andenes,69.3143,16.1194,26.58,68,40,24.16,scattered clouds,NO,2022-03-27 22:55:57
651,Curillo,1.0333,-75.9191,71.44,98,100,2.35,overcast clouds,CO,2022-03-27 22:55:57
652,Wilmington,34.2257,-77.9447,64.31,21,0,14.97,clear sky,US,2022-03-27 22:52:02
653,Half Moon Bay,37.4636,-122.4286,66.81,65,20,32.21,haze,US,2022-03-27 22:51:17
654,Beira,-19.8436,34.8389,78.89,88,75,7.0,broken clouds,MZ,2022-03-27 22:55:58
655,Abalak,58.1286,68.5944,12.04,96,100,9.75,overcast clouds,RU,2022-03-27 22:55:58
656,Hasaki,35.7333,140.8333,54.28,75,90,13.82,overcast clouds,JP,2022-03-27 22:55:59
657,Paracuru,-3.41,-39.0306,82.11,87,89,7.49,overcast clouds,BR,2022-03-27 22:55:59
658,Sao Sepe,-30.1606,-53.5653,67.14,63,0,4.43,clear sky,BR,2022-03-27 22:56:00
659,Hue,16.4667,107.6,71.71,94,75,16.11,mist,VN,2022-03-27 22:56:00
660,Moroni,-11.7022,43.2551,80.78,80,100,5.23,overcast clouds,KM,2022-03-27 22:56:01
661,Buenos Aires,-34.6132,-58.3772,78.53,53,0,2.3,clear sky,AR,2022-03-27 22:51:06
662,Saint-Augustin,51.226,-58.6502,33.6,96,100,18.34,overcast clouds,CA,2022-03-27 22:56:01
663,Okhotsk,59.3833,143.3,4.59,75,1,17.74,clear sky,RU,2022-03-27 22:56:02
664,Biak,-0.9131,122.8766,77.68,80,100,1.07,moderate rain,ID,2022-03-27 22:56:02
665,Praya,14.9215,-23.5087,70.34,73,20,12.66,few clouds,CV,2022-03-27 22:52:39
666,Kroya,-7.6331,109.2461,75.58,90,100,8.55,overcast clouds,ID,2022-03-27 22:56:02
667,Polovinnoye,54.7914,65.9864,15.06,92,73,11.77,broken clouds,RU,2022-03-27 22:56:03
668,Yamada,39.4667,141.95,43.66,62,25,10.47,scattered clouds,JP,2022-03-27 22:56:03
669,Kiama,-34.6833,150.8667,70.38,95,97,1.99,overcast clouds,AU,2022-03-27 22:56:04
670,Westport,41.1415,-73.3579,40.08,55,100,11.01,overcast clouds,US,2022-03-27 22:56:04
671,Storforshei,66.4043,14.5233,33.66,93,75,11.5,light shower sleet,NO,2022-03-27 22:56:04
672,Amazar,53.858,120.875,18.55,91,99,3.22,light snow,RU,2022-03-27 22:56:05
673,Paralimni,35.0375,33.9833,53.15,66,0,5.99,clear sky,CY,2022-03-27 22:56:05
674,Iquique,-20.2208,-70.1431,66.24,82,12,7.2,few clouds,CL,2022-03-27 22:56:05
675,Cojocna,46.75,23.8333,38.91,33,0,3.44,clear sky,RO,2022-03-27 22:56:06
676,Worthington,40.0931,-83.018,33.42,54,99,4.0,overcast clouds,US,2022-03-27 22:56:06
677,Labe,11.3182,-12.2833,75.92,52,87,1.97,light rain,GN,2022-03-27 22:56:06
678,Jiayuguan,39.8167,98.3,45.1,18,95,13.47,overcast clouds,CN,2022-03-27 22:52:42
679,Morehead,37.2711,-87.1764,46.99,38,0,6.91,clear sky,US,2022-03-27 22:56:07
680,Deputatskiy,69.3,139.9,-4.29,85,41,3.2,scattered clouds,RU,2022-03-27 22:56:07
681,Iskateley,67.6803,53.1512,7.52,95,100,15.52,light snow,RU,2022-03-27 22:56:08
682,Erenhot,43.6475,111.9767,35.31,29,36,15.17,scattered clouds,CN,2022-03-27 22:56:08
683,Palampur,32.1167,76.5333,59.86,35,1,9.26,clear sky,IN,2022-03-27 22:56:09
684,Luderitz,-26.6481,15.1594,64.65,68,0,5.75,clear sky,NA,2022-03-27 22:56:09
685,Voi,-3.3945,38.563,73.51,86,38,3.83,light rain,KE,2022-03-27 22:56:09
686,Nurota,40.5614,65.6886,42.31,61,0,4.25,clear sky,UZ,2022-03-27 22:56:10
687,Algodones,20.3888,-105.4773,75.76,46,19,6.53,few clouds,MX,2022-03-27 22:56:10
688,Ghatanji,20.1333,78.3167,82.06,16,14,1.88,few clouds,IN,2022-03-27 22:56:11
689,Dudinka,69.4058,86.1778,2.19,97,95,6.64,overcast clouds,RU,2022-03-27 22:56:11
690,Swabi,34.1199,72.4699,68.4,27,0,4.61,clear sky,PK,2022-03-27 22:56:11
691,Chizhou,30.6578,117.4831,50.63,87,91,4.43,overcast clouds,CN,2022-03-27 22:56:12
692,Posse,-14.0931,-46.3694,79.12,46,79,4.07,broken clouds,BR,2022-03-27 22:52:14
693,Abu Kamal,34.4506,40.9171,50.74,54,0,7.29,clear sky,SY,2022-03-27 22:56:12
694,Tadine,-21.55,167.8833,79.7,69,29,14.72,scattered clouds,NC,2022-03-27 22:56:13
695,Pak Phanang,8.3511,100.202,79.83,83,0,3.13,clear sky,TH,2022-03-27 22:56:13
696,Merauke,-8.4667,140.3333,80.06,84,97,12.17,overcast clouds,ID,2022-03-27 22:55:06
697,Akalgarh,29.8167,75.8833,71.02,12,0,0.81,clear sky,IN,2022-03-27 22:56:14
698,Grants Pass,42.439,-123.3284,70.81,48,0,3.0,clear sky,US,2022-03-27 22:56:14
699,Nortelandia,-14.4547,-56.8028,76.86,88,97,2.8,overcast clouds,BR,2022-03-27 22:56:15
700,Terralba,39.7192,8.6392,50.09,69,26,5.66,scattered clouds,IT,2022-03-27 22:56:15
701,Pisco,-13.7,-76.2167,73.45,68,0,19.57,clear sky,PE,2022-03-27 22:56:16
702,Soavinandriana,-19.1667,46.7333,59.83,95,79,2.98,broken clouds,MG,2022-03-27 22:56:16
703,Maradi,13.5,7.1017,75.29,9,21,11.56,few clouds,NE,2022-03-27 22:56:16
704,Arlit,18.7369,7.3853,76.05,6,10,6.31,clear sky,NE,2022-03-27 22:56:17
705,Prieska,-29.6641,22.7474,75.06,34,28,6.26,scattered clouds,ZA,2022-03-27 22:56:17
706,Cairns,-16.9167,145.7667,83.1,78,97,3.44,overcast clouds,AU,2022-03-27 22:56:17
707,Panzhihua,26.5851,101.7128,47.75,93,6,1.19,clear sky,CN,2022-03-27 22:56:18
708,Anadyr,64.75,177.4833,0.1,84,75,6.71,light snow,RU,2022-03-27 22:56:18
709,Xining,36.6167,101.7667,35.42,34,6,2.51,clear sky,CN,2022-03-27 22:55:30
710,Macamic,48.7502,-78.9996,5.79,86,100,13.06,light snow,CA,2022-03-27 22:52:16
711,Port Augusta,-32.5,137.7667,73.4,44,98,12.5,overcast clouds,AU,2022-03-27 22:56:19
712,Shitanjing,39.2342,106.3439,36.73,37,28,9.1,scattered clouds,CN,2022-03-27 22:56:19
713,Sunrise Manor,36.2111,-115.0731,90.01,6,0,24.16,clear sky,US,2022-03-27 22:51:54
714,Somerset West,-34.084,18.8211,69.06,54,55,7.85,broken clouds,ZA,2022-03-27 22:56:20
715,Hopkinsville,36.8656,-87.4886,50.02,41,99,5.01,overcast clouds,US,2022-03-27 22:56:20
716,Aksu,41.1231,80.2644,48.45,45,85,2.33,overcast clouds,CN,2022-03-27 22:56:21
717,Hovd,48.0056,91.6419,31.24,45,8,9.82,clear sky,MN,2022-03-27 22:52:46
718,Huixtla,15.15,-92.4667,86.97,51,90,7.31,overcast clouds,MX,2022-03-27 22:56:21
719,Pitimbu,-7.4706,-34.8086,79.39,83,98,9.26,light rain,BR,2022-03-27 22:56:21
720,Yangambi,0.8102,24.4336,71.92,95,100,3.96,overcast clouds,CD,2022-03-27 22:56:22
721,Wamba,8.9333,8.6,78.33,14,30,5.41,scattered clouds,NG,2022-03-27 22:56:22
722,Tucuma,-0.1833,-50.05,76.05,93,100,6.4,heavy intensity rain,BR,2022-03-27 22:56:23
723,Castro Marim,37.2207,-7.4435,60.3,77,100,12.24,overcast clouds,PT,2022-03-27 22:56:23
724,Boa Vista,2.8197,-60.6733,87.78,55,20,10.36,few clouds,BR,2022-03-27 22:52:39
725,Gornopravdinsk,60.05,69.9,14.22,92,100,10.65,overcast clouds,RU,2022-03-27 22:56:24
726,Joshimath,30.5667,79.5667,53.28,37,1,7.76,clear sky,IN,2022-03-27 22:56:24
727,Neepawa,50.2289,-99.4664,21.6,74,43,7.05,scattered clouds,CA,2022-03-27 22:56:25
728,Santa Ana,33.7456,-117.8678,77.56,58,0,9.22,clear sky,US,2022-03-27 22:55:31
729,Kaeo,-35.1,173.7833,73.33,67,2,2.91,clear sky,NZ,2022-03-27 22:56:25
730,Kyabe,9.4515,18.9449,83.48,12,26,5.99,scattered clouds,TD,2022-03-27 22:56:26
731,Gimli,50.6336,-96.9907,12.22,57,42,5.75,scattered clouds,CA,2022-03-27 22:56:26
732,Prince Rupert,54.3161,-130.3201,48.29,71,0,20.71,clear sky,CA,2022-03-27 22:56:26
733,Lewisville,33.0462,-96.9942,93.81,20,0,17.27,clear sky,US,2022-03-27 22:55:37
734,Mauguio,43.6181,4.0074,52.74,71,0,4.61,clear sky,FR,2022-03-27 22:56:27
735,Rialma,-15.315,-49.5844,71.71,86,21,2.91,few clouds,BR,2022-03-27 22:56:27
736,Smithers,54.7804,-127.1743,43.12,61,40,3.44,scattered clouds,CA,2022-03-27 22:56:28
737,Byron Bay,-28.65,153.6167,69.94,92,99,4.68,moderate rain,AU,2022-03-27 22:56:28
738,Udachnyy,66.4167,112.4,-4.18,100,100,4.0,overcast clouds,RU,2022-03-27 22:54:23
739,Tyrma,50.0833,132.1667,19.87,91,86,1.54,overcast clouds,RU,2022-03-27 22:56:29
740,Teguise,29.0605,-13.564,61.02,77,20,5.75,few clouds,ES,2022-03-27 22:56:29
741,Rundu,-17.9333,19.7667,67.68,41,6,4.63,clear sky,NA,2022-03-27 22:56:29
742,Nizip,37.0097,37.7942,42.93,59,0,7.43,clear sky,TR,2022-03-27 22:56:30
743,Akureyri,65.6835,-18.0878,24.73,58,0,2.3,clear sky,IS,2022-03-27 22:56:30
744,Santa Fe,-31.6333,-60.7,66.9,93,5,4.32,clear sky,AR,2022-03-27 22:56:31
745,Bernalillo,35.05,-106.6673,82.11,9,86,8.99,overcast clouds,US,2022-03-27 22:56:31
746,Iranshahr,27.2025,60.6848,72.54,19,0,3.65,clear sky,IR,2022-03-27 22:56:31
747,Abu Dhabi,24.4667,54.3667,71.71,68,0,13.8,clear sky,AE,2022-03-27 22:53:37
748,Moose Factory,51.2585,-80.6094,3.2,66,100,13.8,overcast clouds,CA,2022-03-27 22:56:32
749,Machico,32.7,-16.7667,60.06,83,40,9.22,scattered clouds,PT,2022-03-27 22:56:32
750,Montepuez,-13.1256,38.9997,69.66,99,70,3.85,light rain,MZ,2022-03-27 22:56:33
751,Saveh,35.0213,50.3566,48.11,31,1,13.31,clear sky,IR,2022-03-27 22:56:33
752,La Palma,33.8464,-118.0467,77.81,62,0,9.22,clear sky,US,2022-03-27 22:56:34
753,Stornoway,58.2093,-6.3865,43.93,84,54,0.0,broken clouds,GB,2022-03-27 22:52:21
754,Aklavik,68.2191,-135.0107,3.97,83,92,3.44,overcast clouds,CA,2022-03-27 22:56:34
755,Nago,26.5881,127.9761,63.03,81,100,13.49,overcast clouds,JP,2022-03-27 22:53:07
756,Chabahar,25.2919,60.643,77.74,71,0,14.0,clear sky,IR,2022-03-27 22:56:35
757,Otradnoye,59.7775,30.8181,27.55,85,100,8.97,overcast clouds,RU,2022-03-27 22:56:35
758,Illapel,-31.6308,-71.1653,71.22,53,75,4.05,broken clouds,CL,2022-03-27 22:56:35
759,Rawson,-43.3002,-65.1023,67.91,25,0,7.49,clear sky,AR,2022-03-27 22:56:36
760,Paka,4.6374,103.4368,75.13,100,15,0.0,few clouds,MY,2022-03-27 22:56:36
761,Talcahuano,-36.7167,-73.1167,62.28,67,0,14.97,clear sky,CL,2022-03-27 22:56:37
762,Yibin,28.7667,104.6238,54.16,86,0,0.63,clear sky,CN,2022-03-27 22:56:37
763,Lahaina,20.8783,-156.6825,79.81,68,1,5.5,clear sky,US,2022-03-27 22:56:37
764,Biltine,14.5333,20.9167,72.28,6,3,17.25,clear sky,TD,2022-03-27 22:56:38
765,Da Lat,11.9465,108.4419,58.39,92,100,1.45,overcast clouds,VN,2022-03-27 22:56:38
766,Maragogi,-9.0122,-35.2225,78.57,85,94,8.03,overcast clouds,BR,2022-03-27 22:56:39
767,Aqtobe,50.2797,57.2072,35.69,87,100,22.37,overcast clouds,KZ,2022-03-27 22:56:39
768,Borogontsy,62.6683,131.1683,5.16,92,95,6.69,overcast clouds,RU,2022-03-27 22:56:40
769,Steamboat Springs,40.485,-106.8317,64.96,21,0,6.91,clear sky,US,2022-03-27 22:56:11
770,Kamenka,51.3223,42.7678,23.72,85,100,19.35,overcast clouds,RU,2022-03-27 22:56:40
771,Togur,58.3631,82.8265,-4.41,100,73,3.56,broken clouds,RU,2022-03-27 22:56:40
772,Limenaria,40.6261,24.5786,51.94,76,65,1.32,broken clouds,GR,2022-03-27 22:56:41
773,Ereymentau,51.6199,73.1033,26.71,97,100,4.65,overcast clouds,KZ,2022-03-27 22:56:41
774,Bosaso,11.2842,49.1816,75.36,58,3,2.37,clear sky,SO,2022-03-27 22:56:42
775,Taoru,28.2167,76.95,73.06,12,1,3.38,clear sky,IN,2022-03-27 22:56:42
776,Terrace Bay,48.7834,-87.1,11.41,70,100,13.53,overcast clouds,CA,2022-03-27 22:56:42
777,Shentala,54.45,51.4833,19.71,97,61,6.33,broken clouds,RU,2022-03-27 22:56:43
778,Kinablangan,7.6947,126.5503,77.54,85,90,1.23,overcast clouds,PH,2022-03-27 22:56:43
779,Amapa,1.0,-52.0,73.38,99,100,3.0,moderate rain,BR,2022-03-27 22:56:44
780,Bull Savanna,17.8868,-77.5902,75.97,72,65,0.34,moderate rain,JM,2022-03-27 22:56:44
781,Lednice,48.7999,16.8034,42.91,38,0,0.54,clear sky,CZ,2022-03-27 22:56:45
782,Viedma,-40.8135,-62.9967,64.26,36,0,9.82,clear sky,AR,2022-03-27 22:56:45
783,Jonesboro,35.8423,-90.7043,52.7,42,100,8.99,overcast clouds,US,2022-03-27 22:56:45
784,Dire Dawa,9.5931,41.8661,68.5,23,15,4.83,few clouds,ET,2022-03-27 22:56:46
